datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-11-12 09:00:00,51074.25660373264,27663.717454427082,7862.356282552083,15548.182866753476,senario_A
2025-11-12 10:00:00,51742.39699652778,37421.931357421876,5708.815606011285,8611.650033094618,senario_A
2025-11-12 11:00:00,51845.73615017361,36922.98482421876,6378.595296223958,8544.156029730893,senario_A
2025-11-12 12:00:00,51411.73418402778,34998.43205403646,6195.168498263889,10218.133631727434,senario_A
2025-11-12 13:00:00,51598.019190538194,34808.81694986979,5970.074338107639,10819.127902560766,senario_A
2025-11-12 14:00:00,52313.05001302083,35235.630468749994,6091.620359157986,10985.79918511285,senario_A
2025-11-12 15:00:00,53174.18873914931,36052.35164388021,6458.37655219184,10663.460543077257,senario_A
2025-11-12 16:00:00,54001.88540798611,34150.056228027344,7313.6254359266495,12538.203744032118,senario_A
2025-11-12 17:00:00,54037.68756076389,18785.816036783857,8356.932449001735,26894.939074978294,senario_A
2025-11-12 18:00:00,53798.08713107639,1761.6032039548954,9225.451242404512,42811.032684716985,senario_A
2025-11-12 19:00:00,54053.90329427084,2.1873352042833965,11845.912535807292,42205.80342325927,senario_A
2025-11-12 20:00:00,53388.39555555556,0.8252541102468967,15058.598055555556,38328.97224588975,senario_A
2025-11-12 21:00:00,52590.40572048611,0.9226780354479949,17845.423661024306,34744.059381426356,senario_A
2025-11-12 22:00:00,51340.70666232639,1.2043394827842713,20407.619631076388,30931.882691767216,senario_A
2025-11-12 23:00:00,49414.49372395833,1.3150063235561054,21893.792502170138,27519.386215464634,senario_A
2025-11-13 00:00:00,47591.020607638886,1.2424904173612594,22377.41281684028,25212.365300381247,senario_A
2025-11-13 01:00:00,45761.159440104166,1.2952473319570224,22663.175440538194,23096.68875223401,senario_A
2025-11-13 02:00:00,44810.93293836805,1.3735659966866178,22550.05488715278,22259.50448521859,senario_A
2025-11-13 03:00:00,43297.41608181423,1.1202196385711432,21704.470546875,21591.825315300663,senario_A
2025-11-13 04:00:00,42285.12025607639,1.1443684755762418,21166.25638454861,21117.7195030522,senario_A
2025-11-13 05:00:00,42584.35009982639,1.1811926596363387,20699.59998480903,21883.56892235773,senario_A
2025-11-13 06:00:00,44070.624092881946,1.2360195195674897,19643.148561197915,24426.239512164466,senario_A
2025-11-13 07:00:00,46732.5203515625,12.319044098258018,18025.236206597223,28694.965100867023,senario_A
2025-11-13 08:00:00,47650.77880642361,5090.698923187256,15960.27833875868,26599.80154447767,senario_A
2025-11-13 09:00:00,49790.35305989583,25207.91236328125,11920.196375868056,12662.244320746524,senario_A
2025-11-13 10:00:00,52002.37691623264,35634.88077148437,8796.446384548612,7571.049760199659,senario_A
2025-11-13 11:00:00,53707.14698676216,36024.52397298178,9233.916314019098,8448.70669976129,senario_A
2025-11-13 12:00:00,54737.93223524305,34111.39302490235,9274.084672309027,11352.45453803168,senario_A
2025-11-13 13:00:00,55523.14481336805,33466.96645507812,9425.974249131945,12630.204109157985,senario_A
2025-11-13 14:00:00,56324.22526475695,33326.62560221354,10605.642897135416,12391.95676540799,senario_A
2025-11-13 15:00:00,57582.08141059028,32896.6967220052,12084.17633029514,12601.20835828994,senario_A
2025-11-13 16:00:00,58528.609609375,31159.61121744792,13201.343468967014,14167.654922960068,senario_A
2025-11-13 17:00:00,57923.30530381944,17379.766787109376,13651.97173828125,26891.56677842881,senario_A
2025-11-13 18:00:00,56609.91824652778,1476.0239193296927,13592.274560546875,41541.61976665121,senario_A
2025-11-13 19:00:00,56475.18879774305,0.7364049053192139,17087.50949652778,39386.94289630995,senario_A
2025-11-13 20:00:00,55460.62159288194,0.9769730858504773,20636.40253255208,34823.242087244,senario_A
2025-11-13 21:00:00,54665.03125868055,1.4993066326280435,22693.329928385418,31970.202023662507,senario_A
